run_id,prompt_id,source,category,model,temperature,run,instruction_version,response_text,response_length,latency_sec,status,error,task_hash,run_timestamp
run_20260206_150046,SQUAD_001,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,"The oldest Presbyterian church in Richmond is the First Presbyterian Church, established in 1841.",97,1.6065609455108643,ok,,0660f36a958fa3d296c6db0c7ec8f0fa4971ccfdae7c9ed45ae98f0b794cf7c8,2026-02-06T15:00:48.135147+00:00
run_20260206_150046,SQUAD_002,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,"As of my last knowledge update, the Chief Commercial Officer (CCO) of Sony Music is Dan McCarroll. Please verify for the most current information, as positions may change.",171,1.183685302734375,ok,,d54463f20d0f38db14bc010898a6cee02d28513f7c3f65e62149adb8576fbc91,2026-02-06T15:00:49.745019+00:00
run_20260206_150046,SQUAD_003,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,"Late Paleolithic communities were established along lake shores approximately 20,000 to 10,000 years ago, during the Upper Paleolithic period.",142,1.9252252578735352,ok,,ea9412e7af529b784a4acb22d75892c6a8d6f59ed1158954b79b8b36f6ade959,2026-02-06T15:00:51.320968+00:00
run_20260206_150046,SQUAD_004,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,"The Arabs were eventually defeated in Rajasthan by the Rajput king, Prithviraj Chauhan, during the battles in the 12th century.",127,1.1008071899414062,ok,,c02614bdd122bf8eb17c1b79f3d3079dcfba8231f603738ec89276bb1e0c432f,2026-02-06T15:00:54.061750+00:00
run_20260206_150046,SQUAD_005,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,"The proboscis of a polychaete can be everted, allowing it to extend and capture prey.",85,1.0030608177185059,ok,,d2429350a70658aa995f169e32064d591f767f91874fece11ea4d3cd6fa40e54,2026-02-06T15:00:55.237960+00:00
run_20260206_150046,SQUAD_006,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,"The Shevchenko Ukrainian Language Society was officially established on March 22, 1908.",87,1.2182905673980713,ok,,819d948b3ee81a538069d874165404dac1e02a1814ee86b8bdda6fa8d1f0bb8c,2026-02-06T15:00:57.140568+00:00
run_20260206_150046,SQUAD_007,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,The continent that fractured off Gondwana in the direction of Laurentia is Africa.,82,1.7622811794281006,ok,,3e3e6626ddb7e4a37deb27b0c44eeb0ce6df213adfc1965b2b7e04229ea85c9c,2026-02-06T15:00:59.357482+00:00
run_20260206_150046,SQUAD_008,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,"Mr. Hinx is a henchman and assassin working for the villain in the James Bond film ""Spectre.""",93,0.9317877292633057,ok,,424484f8bf49ef3641a9b64ba10945c71530d5fd2a82e0b89b7068dbc7d04f81,2026-02-06T15:01:01.902453+00:00
run_20260206_150046,SQUAD_009,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,"Water from a stabilization pond may be unusable due to high levels of contaminants, such as pathogens or nutrients, which can pose health risks or lead to environmental issues.",176,1.4928045272827148,ok,,a1ca8281c4e6048a8794b8212464eff990d279d7946ffdf2643fffd905c53553,2026-02-06T15:01:03.082368+00:00
run_20260206_150046,SQUAD_010,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,"Swedish progressive house music is characterized by its melodic elements, uplifting synths, and a polished production style, often blending emotional vocals with intricate build-ups and drops, setting it apart from other electronic genres. This distinctive sound was popularized by artists like Avicii and Sebastian Ingrosso, contributing to its global appeal.",360,2.6671595573425293,ok,,150faf4d3efffbf0bc6feaf782ab91ae71c8d285f9c9b023c2c788f23e66a8b3,2026-02-06T15:01:05.633908+00:00
run_20260206_150046,SQUAD_011,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,"The centrifugal switch disconnects the capacitor from the circuit when the rotor reaches its operating speed, preventing the capacitor from remaining in the circuit during normal operation. This helps improve efficiency and prevent overheating.",244,1.327871322631836,ok,,b848af3e2f813cc01fd5d073b61d3eb8600c891698b94e5a26505a3d0beaa6bf,2026-02-06T15:01:08.809565+00:00
run_20260206_150046,SQUAD_012,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,"The intermarriage between Spaniards and Pipil and Lenca women resulted in the creation of a mestizo population, which blended Indigenous and European cultural and ethnic traits.",177,1.785487413406372,ok,,756559ee62cbb902ff671a16e7172c5b06baef4c88be1312040f2a103130267a,2026-02-06T15:01:10.138116+00:00
run_20260206_150046,SQUAD_013,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,"After 2011, various leaders and organizations stepped up in different contexts, such as the Arab Spring movements, where local activists and political groups emerged to demand change in their countries. In the tech industry, companies like Uber and Airbnb gained prominence, reshaping transportation and hospitality.",316,2.142002582550049,ok,,9b8e1d504c0c987b31bc1ea62b5a32bd11b972e9b19a1a4f7519e41cd2beb150,2026-02-06T15:01:12.596359+00:00
run_20260206_150046,SQUAD_014,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,IBM collaborated with Sony and Toshiba to develop the Cell microprocessor used in the PlayStation 3.,100,1.0207839012145996,ok,,86e5509f10a17319ecef32c6bd582f11b39cd808086fa571602cff3e8b0770d0,2026-02-06T15:01:14.953259+00:00
run_20260206_150046,SQUAD_015,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,"In 2009, flowering plants were formally classified under the clade Angiospermae, which is part of the larger group called Magnoliophyta.",136,1.4782977104187012,ok,,494def052c8bf06fb7209c7a8528134a592baddebae919f237edf032fbd77ddf,2026-02-06T15:01:15.974858+00:00
run_20260206_150046,SQUAD_016,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,A typical argument in favor of affirmative action is that it helps to address historical injustices and systemic discrimination by promoting diversity and providing equal opportunities for underrepresented groups in education and employment.,241,1.3214046955108643,ok,,de53759ef47ef4ba8b3cc137a3c35b0f56fd0bb91efd1f3d7b6d076d58cdda3d,2026-02-06T15:01:18.434979+00:00
run_20260206_150046,SQUAD_017,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,"The high altitude bands of clouds on Neptune are primarily located in its upper atmosphere, where strong winds create distinct, bright, and dynamic cloud formations, often seen at latitudes around 20 to 30 degrees. These bands are typically composed of methane ice crystals and can appear as bright streaks or spots.",316,2.393336296081543,ok,,5cd88b9f499f4ef2b0196b02e64e313d8cf572d6beb19d143abc22afcda1516a,2026-02-06T15:01:20.277483+00:00
run_20260206_150046,SQUAD_018,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,"Victoria's unofficial title was ""the Grandmother of Europe,"" due to her numerous descendants who married into various royal families across the continent.",154,1.0321381092071533,ok,,40cfbefa456cb24ab7443ec051b7ac7812805a47dcb827810eeab9a6d55becab,2026-02-06T15:01:23.348642+00:00
run_20260206_150046,SQUAD_019,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,"Jovanka Broz is known as Yugoslavia's first lady, being the wife of Josip Broz Tito, the country's leader from 1945 until his death in 1980.",140,1.4800348281860352,ok,,724a596b5c155eaa2d4df4f7f5b530d5a2b7037e8f0471c1ba2c6a2f25586b26,2026-02-06T15:01:24.381381+00:00
run_20260206_150046,SQUAD_020,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,"As of recent estimates, approximately 60% of all websites are in English.",73,1.834998607635498,ok,,db28e1a46b1d5d16a4190e607bc98fdae686124a95e4e90add860bfe51e9a86f,2026-02-06T15:01:26.829975+00:00
run_20260206_150046,SQUAD_021,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,"The first synthetic dye discovered is called mauveine, created by William Henry Perkin in 1856.",95,1.2727866172790527,ok,,ab9190d7355d2bd486d8ecd4063b6a441f4fab690b20f9b9c7baee77989da018,2026-02-06T15:01:29.185535+00:00
run_20260206_150046,SQUAD_022,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,"Chopin's ""Piano Concerto No. 1 in E minor, Op. 11"" was dedicated to Robert Schumann.",84,1.185772180557251,ok,,a2f69dc0d8cce36f36366080ddeb533fb1b475ba6c1da3f5ba719d088a34575c,2026-02-06T15:01:30.622999+00:00
run_20260206_150046,SQUAD_023,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,"As of the latest data, Myanmar (Burma) ranks around 10th in the world for the number of active military personnel, with approximately 400,000 troops.",149,1.4666283130645752,ok,,c5d353b2d1569d7e9807910e37a311d45afbd81cdca56fa6949668000e2ac0b5,2026-02-06T15:01:32.536332+00:00
run_20260206_150046,SQUAD_024,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,Real Change is sold by homeless and low-income individuals as a means of income and empowerment.,96,1.0012788772583008,ok,,e7d67b21377ab1608b38284a2b21c88c5283ebb286ed6bbfc5cfacbe90f844d5,2026-02-06T15:01:34.818175+00:00
run_20260206_150046,SQUAD_025,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,"A classic title originally offered by the Xbox Live Arcade is ""Geometry Wars: Retro Evolved.""",93,1.1514410972595215,ok,,f46a9a60800d09e88c3d5aa4acf5a027fae30120615fcf02a7a234567992d630,2026-02-06T15:01:36.352655+00:00
run_20260206_150046,SQUAD_026,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,"The pilot of the downed U-2, Gary Powers, held the rank of captain in the United States Air Force.",98,1.6189935207366943,ok,,6b5dffa2664ec002f027065e19c25f7da9b8fdf92610ba595a3f750608531e36,2026-02-06T15:01:38.503187+00:00
run_20260206_150046,SQUAD_027,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,"The term is ""polytechnic universities.""",39,1.5543768405914307,ok,,fe620a68c5cb48ad077d57da381c459d7ac8176a95b502dba0efd6073cfcc2a0,2026-02-06T15:01:40.971541+00:00
run_20260206_150046,SQUAD_028,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,"General Amer was affiliated with the Egyptian military and was known for his role in the political landscape of Egypt, particularly during the 2011 revolution, but he did not have a formal political party affiliation.",217,1.293776512145996,ok,,38d02f9d1953ee4a2ae1aed7ad126f5cadd89595910e0f083f319835a21d8713,2026-02-06T15:01:42.907905+00:00
run_20260206_150046,SQUAD_029,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,"Quanzhou and Zhangzhou are both located in Fujian Province, China, along the southeastern coast. They are situated near the Taiwan Strait, with Quanzhou to the north of Zhangzhou.",179,1.545776605606079,ok,,eaec18a2a9042e24fdf857aeac6a6ea3913d18be0023e6fd78dac4e48da98497,2026-02-06T15:01:44.647206+00:00
run_20260206_150046,SQUAD_030,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,"The first Spanish department store, El Corte Inglés, was opened in 1940 in Madrid.",82,1.0845589637756348,ok,,46440122670580258288bdb8bb71ac9a4ebd8544e0fbd5c4e63f17c7b7f8b7c6,2026-02-06T15:01:46.899743+00:00
run_20260206_150046,SQUAD_031,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,"The CTAG, or Clinical Trials Advisory Group, was created by the National Institute for Health Research (NIHR) in the UK to provide expert advice on clinical trial design and implementation.",189,1.3340866565704346,ok,,5ab925b316be3ea87c76a5734752211c6d980325d784de41da2845bbe3ea7904,2026-02-06T15:01:48.439104+00:00
run_20260206_150046,SQUAD_032,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,It is often easier to seek comfort and guidance from God in times of trouble than to fully understand or accept His ways. Many find solace in prayer and faith during difficult moments.,184,1.1770081520080566,ok,,8c5626a7dc91883482b63294350b4e2a80958c8a8c6848953d30592139d02866,2026-02-06T15:01:50.689843+00:00
run_20260206_150046,SQUAD_033,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,"Party retreats typically discuss strategic planning, policy priorities, team building, fundraising strategies, and upcoming election tactics. They may also address internal organization, member engagement, and communication strategies.",235,1.327629566192627,ok,,d64cc05e96a7a3a5b8c9ec3d9c17dc1ff04ef288caeb2d4d694c181ebb3e39ce,2026-02-06T15:01:52.532736+00:00
run_20260206_150046,SQUAD_034,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,Executive Order 13526 directs agencies to declassify documents before sending them to the National Archives and Records Administration (NARA).,142,1.272542953491211,ok,,0919193a505e4f89d62e7e09910c391f458d7f85f0e5d0591681455ff0c7807e,2026-02-06T15:01:54.683401+00:00
run_20260206_150046,SQUAD_035,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,"A notable bodybuilder from Hyderabad is Sangram Chougule, who has won multiple national and international bodybuilding titles.",126,1.2171225547790527,ok,,2c2cad1fd161b5c8577f32c70838ce352de38bfe5c1474138af2fc3114c5366f,2026-02-06T15:01:56.629981+00:00
run_20260206_150046,SQUAD_036,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,"As of my last knowledge update, the second-largest company in Oklahoma is Devon Energy Corporation, primarily focused on oil and natural gas exploration and production. However, rankings can change, so it's advisable to check the latest financial reports or business news for the most current information.",305,1.6748268604278564,ok,,2c68a8d90f093e48606bcd4fe04a65f557c0d4c84d4fcb38018d8bd310102820,2026-02-06T15:01:58.573821+00:00
run_20260206_150046,SQUAD_037,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,"The legal name of the ""Stupid Motorist Law"" is Arizona Revised Statutes § 28-910.",81,2.6444644927978516,ok,,c16a2d1ed93140946f7c15937067ef8539965a1b01ac5bbdedf9e1fd49fef056,2026-02-06T15:02:01.033269+00:00
run_20260206_150046,SQUAD_038,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,"Prior to founding the Arena Football League, Jim Foster was employed by the National Football League (NFL) as a marketing executive.",132,1.0226354598999023,ok,,88b5db16cef9b57f43c75a63691262dfbeadcc110628b42ae36a3bf02f6efa73,2026-02-06T15:02:04.003056+00:00
run_20260206_150046,SQUAD_039,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,"In 1943, the city of Stalingrad was the site of a significant battle during World War II, where the Soviet Union successfully defended against the German Army.",159,1.1707603931427002,ok,,fbe80f88f6843da811f38db38ecc0cbeaf96e1c57c929e7b555cd636467c0744,2026-02-06T15:02:05.026362+00:00
run_20260206_150046,SQUAD_040,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,"Prince Rastislav requested the establishment of a Slavic church and the creation of a written system for the Slavic language, which led to the mission of Saints Cyril and Methodius in the 9th century.",200,1.422971248626709,ok,,fa152b3a9b3c9b17feafd33d6a08c8af5f1ccae4f9bed7726e17a8ae9bab8c9f,2026-02-06T15:02:07.176061+00:00
run_20260206_150046,SQUAD_041,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,The Dutch Goalkeeper CIWS uses the 30mm GAU-8/A Avenger gun.,60,1.0608396530151367,ok,,b803bd19b621e37b7b8c72898d6bb9f3c8427b0ac6e4b070beb539351b911368,2026-02-06T15:02:09.429257+00:00
